user,lat_min,lat_max,lng_min,lng_max,arr_t,lea_t,lat,lng,radius,poi1,poi2
230,39.994856,39.996858,116.326239,116.329093,2009-05-16 01:18:03,2009-05-16 03:59:59,39.995857,116.327666,164.82135964420706,美 食 ; 咖 啡 厅 美 食 ; 咖 啡 厅 运 动 健 身 ; 体 育 场 馆 教 育 培 训 ; 科 研 机 构,交 通 设 施 ; 停 车 场 交 通 设 施 ; 其 他 房 地 产 ; 宿 舍 房 地 产 ; 宿 舍 房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 政 府 机 构 ; 社 会 团 体
230,39.994843,39.996541,116.326247,116.328695,2009-05-16 20:47:30,2009-05-16 21:29:20,39.995692000000005,116.327471,140.65578283197254,美 食 ; 咖 啡 厅 美 食 ; 咖 啡 厅 运 动 健 身 ; 体 育 场 馆 教 育 培 训 ; 科 研 机 构,交 通 设 施 ; 停 车 场 交 通 设 施 ; 其 他 房 地 产 ; 宿 舍 房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍 政 府 机 构 ; 社 会 团 体
230,39.993119,39.996405,116.317626,116.319819,2009-05-16 21:46:39,2009-05-17 01:46:09,39.994762,116.3187225,205.1879176158178,美 食 ; 其 他 美 食 ; 咖 啡 厅 美 食 ; 其 他 购 物 ; 便 利 店 购 物 ; 商 铺 生 活 服 务 ; 公 共 厕 所 生 活 服 务 生 活 服 务 ; 售 票 处 休 闲 娱 乐 ; 剧 院 教 育 培 训 ; 其 他 运 动 健 身 ; 体 育 场 馆 运 动 健 身 ; 体 育 场 馆 教 育 培 训 ; 其 他 教 育 培 训 ; 其 他 教 育 培 训 ; 其 他 教 育 培 训 ; 其 他 教 育 培 训 教 育 培 训 ; 培 训 机 构 教 育 培 训 ; 其 他,房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍 房 地 产 ; 宿 舍 房 地 产 ; 宿 舍 公 司 企 业 ; 公 司 公 司 企 业 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 公 检 法 机 构
230,39.999758,40.001098,116.324449,116.327304,2009-05-17 03:04:08,2009-05-17 04:41:24,40.000428,116.3258765,142.60313619527287,运 动 健 身 ; 体 育 场 馆 教 育 培 训 ; 科 研 机 构 教 育 培 训 ; 小 学 教 育 培 训 ; 科 研 机 构 教 育 培 训 ; 科 研 机 构 教 育 培 训 ; 其 他 教 育 培 训 ; 其 他,房 地 产 ; 写 字 楼
230,39.999756,40.00128,116.325728,116.327488,2009-05-17 06:01:32,2009-05-17 09:49:26,40.000518,116.326608,113.12856259981002,生 活 服 务 ; 公 用 事 业 教 育 培 训 ; 小 学,房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋
230,40.008204,40.010105,116.314482,116.317601,2009-05-17 09:57:35,2009-05-17 17:34:03,40.0091545,116.3160415,169.7416566983786,生 活 服 务 ; 售 票 处 生 活 服 务 ; 公 共 厕 所 生 活 服 务 ; 其 他 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点 旅 游 景 点 ; 文 物 古 迹 旅 游 景 点 ; 公 园 旅 游 景 点 ; 文 物 古 迹,政 府 机 构 ; 行 政 单 位
230,39.999978,40.00208,116.324479,116.327407,2009-05-17 17:47:21,2009-05-17 19:59:37,40.001029,116.325943,170.90507212349712,丽 人 ; 美 发 运 动 健 身 ; 体 育 场 馆 教 育 培 训 ; 小 学 教 育 培 训 ; 幼 儿 园 教 育 培 训 ; 科 研 机 构 教 育 培 训 ; 科 研 机 构 教 育 培 训 ; 科 研 机 构 教 育 培 训 ; 其 他 教 育 培 训 ; 其 他,房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋
230,39.999685,40.001793,116.325564,116.327515,2009-05-17 20:38:07,2009-05-17 23:54:08,40.000739,116.3265395,143.6670766246612,生 活 服 务 ; 公 用 事 业 教 育 培 训 ; 小 学,交 通 设 施 ; 停 车 场 交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋
230,40.003188,40.00532,116.322298,116.32425,2009-05-18 00:12:51,2009-05-18 02:38:37,40.004254,116.323274,144.7796504704822,美 食 ; 中 餐 厅 美 食 ; 中 餐 厅 教 育 培 训 ; 其 他,交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍 房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 房 地 产 ; 住 宅 区 房 地 产 ; 内 部 楼 栋 房 地 产 ; 住 宅 区 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 教 育 培 训 ; 其 他 政 府 机 构 ; 行 政 单 位
230,39.999798,40.000291,116.324926,116.328031,2009-05-18 02:41:28,2009-05-18 08:09:30,40.0000445,116.3264785,135.0533688565688,,房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 公 司 企 业 公 司 企 业 ; 公 司
230,40.008427,40.010108,116.314435,116.317431,2009-05-18 08:22:18,2009-05-18 17:13:55,40.0092675,116.315933,158.152657565961,生 活 服 务 ; 售 票 处 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点 旅 游 景 点 ; 风 景 区 旅 游 景 点 ; 文 物 古 迹 旅 游 景 点 ; 公 园 旅 游 景 点 ; 文 物 古 迹,
230,40.000032,40.002381,116.325746,116.327212,2009-05-18 17:35:27,2009-05-18 20:02:56,40.0012065,116.326479,144.756122278118,生 活 服 务 ; 公 用 事 业 教 育 培 训 ; 小 学 教 育 培 训 ; 幼 儿 园,交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍
230,40.00908,40.011558,116.320725,116.323991,2009-05-18 20:10:28,2009-05-18 20:40:36,40.010319,116.322358,195.76504944236444,酒 店 ; 公 寓 式 酒 店 生 活 服 务 ; 公 共 厕 所 丽 人 ; 美 容 教 育 培 训 ; 其 他 教 育 培 训 ; 其 他 教 育 培 训 ; 科 研 机 构 教 育 培 训 ; 科 研 机 构 教 育 培 训 ; 科 研 机 构,交 通 设 施 ; 停 车 场 交 通 设 施 ; 公 交 车 站 交 通 设 施 ; 公 交 车 站 交 通 设 施 ; 公 交 车 站 交 通 设 施 ; 停 车 场 交 通 设 施 ; 公 交 车 站 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 住 宅 区 房 地 产 ; 内 部 楼 栋 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 政 府 机 构 ; 行 政 单 位 行 政 地 标 ; 村 庄
230,39.993692,39.995344,116.326754,116.328707,2009-05-19 02:09:04,2009-05-19 02:52:01,39.994518,116.3277305,123.91842590826944,生 活 服 务 ; 其 他 生 活 服 务 ; 图 文 快 印 店 公 司 企 业 ; 公 司 休 闲 娱 乐 ; 其 他,交 通 设 施 ; 其 他 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 住 宅 区 公 司 企 业 ; 公 司 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位
230,39.999039,40.000794,116.326602,116.327716,2009-05-19 02:57:58,2009-05-19 14:15:02,39.9999165,116.327159,108.49760576753648,,交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋
230,39.999816,40.002426,116.325706,116.327367,2009-05-19 17:58:20,2009-05-20 02:12:42,40.001121,116.3265365,161.43479941518876,生 活 服 务 ; 公 用 事 业 教 育 培 训 ; 小 学 教 育 培 训 ; 幼 儿 园,交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍
230,40.00833,40.010081,116.314522,116.317725,2009-05-20 08:42:44,2009-05-20 16:20:52,40.0092055,116.3161235,167.57661064241748,生 活 服 务 ; 售 票 处 生 活 服 务 ; 公 共 厕 所 生 活 服 务 ; 其 他 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点 旅 游 景 点 ; 风 景 区 旅 游 景 点 ; 文 物 古 迹 旅 游 景 点 ; 公 园 旅 游 景 点 ; 文 物 古 迹,政 府 机 构 ; 行 政 单 位
230,39.999595,40.00235,116.326517,116.327744,2009-05-20 16:36:55,2009-05-20 19:57:12,40.0009725,116.3271305,161.84040302037212,生 活 服 务 ; 公 用 事 业 教 育 培 训 ; 幼 儿 园,交 通 设 施 ; 停 车 场 交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 住 宅 区 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋
230,39.999672,40.001317,116.32448,116.327525,2009-05-21 05:28:08,2009-05-21 06:22:42,40.0004945,116.3260025,158.69235935152872,运 动 健 身 ; 体 育 场 馆 教 育 培 训 ; 小 学 教 育 培 训 ; 科 研 机 构 教 育 培 训 ; 科 研 机 构 教 育 培 训 ; 科 研 机 构 教 育 培 训 ; 其 他 教 育 培 训 ; 其 他,房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 写 字 楼
230,40.009031,40.011095,116.321704,116.323885,2009-05-21 06:27:53,2009-05-21 18:34:35,40.010063,116.3227945,147.62897810836847,教 育 培 训 ; 其 他 教 育 培 训 ; 科 研 机 构,交 通 设 施 ; 停 车 场 交 通 设 施 ; 公 交 车 站 交 通 设 施 ; 公 交 车 站 交 通 设 施 ; 公 交 车 站 交 通 设 施 ; 公 交 车 站 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 住 宅 区 政 府 机 构 ; 行 政 单 位
230,39.999828,40.001549,116.326701,116.32736,2009-05-21 18:39:48,2009-05-21 20:16:28,40.0006885,116.3270305,99.71486048982788,生 活 服 务 ; 公 用 事 业,交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋
230,40.007877,40.009543,116.319941,116.321169,2009-05-21 20:24:23,2009-05-21 21:48:32,40.00871,116.320555,106.3681694520102,美 食 ; 蛋 糕 甜 品 店 生 活 服 务 ; 公 共 厕 所 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点,
230,39.999795,40.00155,116.326346,116.327212,2009-05-21 21:55:26,2009-05-22 01:39:01,40.0006725,116.326779,104.31192390528804,生 活 服 务 ; 公 用 事 业,房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋
230,39.950108,39.952715,116.801023,116.801958,2009-05-22 05:05:07,2009-05-22 22:33:38,39.9514115,116.8014905,150.321242607597,购 物 ; 商 铺,交 通 设 施 ; 路 侧 停 车 位 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 公 司 企 业 ; 公 司
230,39.945753,39.947251,116.782825,116.783332,2009-05-22 23:06:16,2009-05-23 00:02:48,39.946502,116.7830785,86.04309014536742,,
230,39.950363,39.952462,116.800764,116.801913,2009-05-23 02:23:17,2009-05-23 04:04:33,39.9514125,116.8013385,126.55789366680956,购 物 ; 商 铺,交 通 设 施 ; 路 侧 停 车 位 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋
230,39.948592,39.950497,116.798137,116.800954,2009-05-23 04:15:38,2009-05-23 04:51:31,39.9495445,116.7995455,160.1045724034008,美 食 ; 小 吃 快 餐 店 购 物 ; 家 居 建 材 购 物 ; 超 市 购 物 ; 便 利 店 购 物 丽 人 ; 美 甲,医 疗 ; 药 店 交 通 设 施 ; 停 车 场 交 通 设 施 ; 停 车 场 交 通 设 施 ; 公 交 车 站 交 通 设 施 ; 其 他 交 通 设 施 ; 公 交 车 站 交 通 设 施 ; 公 交 车 站 交 通 设 施 ; 其 他 交 通 设 施 ; 其 他 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 公 司 企 业 ; 公 司
230,39.951702,39.952543,116.799737,116.802156,2009-05-23 04:55:43,2009-05-23 16:36:41,39.9521225,116.8009465,113.20557235422086,美 食 ; 蛋 糕 甜 品 店 生 活 服 务 ; 宠 物 服 务,交 通 设 施 ; 路 侧 停 车 位 房 地 产 ; 住 宅 区 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 公 司 企 业 ; 公 司
230,39.945138,39.946892,116.793985,116.796942,2009-05-23 20:13:03,2009-05-23 20:46:39,39.946015,116.7954635,159.36038811354047,,
230,39.945992,39.948035,116.782691,116.785383,2009-05-23 21:05:35,2009-05-24 01:53:55,39.9470135,116.784037,161.45458531619917,,
230,39.998925,40.000767,116.324752,116.327727,2009-05-24 04:33:41,2009-05-24 08:28:32,39.999846000000005,116.3262395,162.91898341989926,美 食 ; 其 他 美 食 ; 咖 啡 厅 美 食 ; 咖 啡 厅 运 动 健 身 ; 体 育 场 馆 教 育 培 训 ; 科 研 机 构 公 司 企 业 ; 公 司 教 育 培 训 ; 科 研 机 构 教 育 培 训 ; 培 训 机 构 教 育 培 训 ; 其 他 教 育 培 训 ; 幼 儿 园,交 通 设 施 ; 停 车 场 房 地 产 ; 写 字 楼 房 地 产 ; 内 部 楼 栋 房 地 产 ; 写 字 楼 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 公 司 企 业 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司
230,40.008431,40.009675,116.316122,116.317751,2009-05-24 08:40:00,2009-05-24 09:14:05,40.009053,116.3169365,97.95834896751349,生 活 服 务 ; 售 票 处 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点 旅 游 景 点 ; 文 物 古 迹 旅 游 景 点 ; 公 园,医 疗 ; 其 他 政 府 机 构 ; 行 政 单 位
230,39.936379,39.937688,116.320842,116.32374,2009-05-24 18:44:42,2009-05-24 19:23:28,39.9370335,116.322291,143.38347574544088,生 活 服 务 ; 房 产 中 介 机 构 休 闲 娱 乐 ; 游 戏 场 所 教 育 培 训 ; 培 训 机 构,医 疗 ; 其 他 政 府 机 构 ; 行 政 单 位 交 通 设 施 ; 停 车 场 房 地 产 ; 住 宅 区 房 地 产 ; 住 宅 区 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 住 宅 区 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 生 活 服 务 ; 房 产 中 介 机 构 生 活 服 务 ; 公 用 事 业 政 府 机 构 ; 居 民 委 员 会 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 其 他 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 福 利 机 构 政 府 机 构 ; 社 会 团 体 政 府 机 构 ; 行 政 单 位 医 疗 ; 其 他
230,40.003712,40.005683,116.320563,116.322507,2009-05-24 20:47:25,2009-05-24 21:20:02,40.0046975,116.321535,137.34118342598765,美 食 ; 中 餐 厅 美 食 ; 蛋 糕 甜 品 店 美 食 ; 中 餐 厅 生 活 服 务 ; 公 用 事 业 旅 游 景 点 ; 其 他 教 育 培 训 ; 科 研 机 构 教 育 培 训 ; 培 训 机 构 教 育 培 训 ; 培 训 机 构 教 育 培 训 ; 科 研 机 构 教 育 培 训 ; 培 训 机 构 教 育 培 训 ; 图 书 馆,交 通 设 施 ; 停 车 场 交 通 设 施 ; 停 车 场 交 通 设 施 ; 停 车 场 房 地 产 ; 写 字 楼 房 地 产 ; 写 字 楼 房 地 产 ; 住 宅 区 房 地 产 ; 写 字 楼 房 地 产 ; 内 部 楼 栋 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 教 育 培 训 ; 科 研 机 构 政 府 机 构 ; 公 检 法 机 构
230,39.999811,40.002124,116.324803,116.327431,2009-05-24 21:24:04,2009-05-25 10:01:35,40.0009675,116.326117,170.4838104655966,生 活 服 务 ; 公 用 事 业 丽 人 ; 美 发 运 动 健 身 ; 体 育 场 馆 教 育 培 训 ; 小 学 教 育 培 训 ; 幼 儿 园 教 育 培 训 ; 科 研 机 构 教 育 培 训 ; 科 研 机 构 教 育 培 训 ; 科 研 机 构 教 育 培 训 ; 其 他 教 育 培 训 ; 其 他,房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋
230,40.007877,40.010081,116.314192,116.317246,2009-05-25 10:09:16,2009-05-25 17:02:05,40.008979,116.315719,178.68813989354305,生 活 服 务 ; 公 共 厕 所 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点 旅 游 景 点 ; 景 点 旅 游 景 点 ; 文 物 古 迹 旅 游 景 点 ; 公 园 旅 游 景 点 ; 文 物 古 迹,
230,40.000156,40.001293,116.325465,116.327735,2009-05-25 18:03:58,2009-05-25 19:41:01,40.0007245,116.3266,115.51151115260473,生 活 服 务 ; 公 用 事 业 教 育 培 训 ; 小 学,房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋
