user,lat_min,lat_max,lng_min,lng_max,arr_t,lea_t,lat,lng,radius,poi1,poi2
353,39.985302312,39.987152668,116.448701044,116.450795153,2012-04-04 10:37:34,2012-04-04 23:48:22,39.986227490000005,116.4497480985,136.16614565038125,购 物 ; 便 利 店 购 物 ; 超 市 生 活 服 务 ; 洗 衣 店 生 活 服 务 ; 房 产 中 介 机 构 生 活 服 务 ; 洗 衣 店 生 活 服 务 ; 其 他 丽 人 ; 美 容 丽 人 ; 美 容 丽 人 ; 美 容 丽 人 ; 美 发 教 育 培 训 ; 幼 儿 园 教 育 培 训 ; 培 训 机 构,交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 生 活 服 务 ; 房 产 中 介 机 构 出 入 口
353,39.983893167,39.98679922,116.448734881,116.450804551,2012-04-05 09:40:52,2012-04-05 23:47:14,39.9853461935,116.449769716,184.0602498155979,购 物 ; 便 利 店 购 物 ; 超 市 生 活 服 务 ; 洗 衣 店 生 活 服 务 ; 房 产 中 介 机 构 生 活 服 务 ; 洗 衣 店 生 活 服 务 ; 其 他 丽 人 ; 美 容 丽 人 ; 美 容 丽 人 ; 美 容 丽 人 ; 美 发 教 育 培 训 ; 幼 儿 园 教 育 培 训 ; 培 训 机 构,交 通 设 施 ; 路 侧 停 车 位 交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 住 宅 区 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 生 活 服 务 ; 房 产 中 介 机 构 公 司 企 业 ; 公 司 出 入 口
353,39.971617733,39.974110256,116.440822816,116.444037619,2012-04-07 03:28:27,2012-04-07 04:43:10,39.9728639945,116.4424302175,194.8485900528795,美 食 ; 中 餐 厅 美 食 ; 小 吃 快 餐 店 美 食 ; 小 吃 快 餐 店 美 食 ; 小 吃 快 餐 店 美 食 ; 其 他 美 食 ; 蛋 糕 甜 品 店 酒 店 购 物 ; 商 铺 购 物 购 物 ; 商 铺 生 活 服 务 ; 其 他 生 活 服 务 ; 其 他 丽 人 ; 美 发 丽 人 ; 美 容 丽 人 ; 美 容 教 育 培 训 ; 培 训 机 构 教 育 培 训 ; 培 训 机 构 教 育 培 训 ; 图 书 馆,医 疗 ; 其 他 公 司 企 业 ; 公 司 生 活 服 务 ; 其 他 交 通 设 施 ; 停 车 场 交 通 设 施 ; 停 车 场 交 通 设 施 交 通 设 施 ; 停 车 场 交 通 设 施 ; 公 交 车 站 金 融 ; 银 行 房 地 产 ; 写 字 楼 房 地 产 ; 内 部 楼 栋 房 地 产 ; 住 宅 区 房 地 产 ; 内 部 楼 栋 房 地 产 ; 其 他 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 写 字 楼 房 地 产 ; 内 部 楼 栋 房 地 产 ; 写 字 楼 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 写 字 楼 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 住 宅 区 房 地 产 ; 写 字 楼 房 地 产 ; 写 字 楼 房 地 产 ; 写 字 楼 房 地 产 ; 写 字 楼 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 写 字 楼 房 地 产 ; 住 宅 区 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 房 地 产 ; 宿 舍 房 地 产 ; 宿 舍 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 政 府 机 构 ; 福 利 机 构 公 司 企 业 ; 公 司 公 司 企 业 房 地 产 ; 写 字 楼 政 府 机 构 ; 党 派 团 体 房 地 产 ; 宿 舍 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 其 他 政 府 机 构 ; 行 政 单 位
353,39.999918304,40.00164964,116.266295184,116.268274381,2012-04-08 03:19:38,2012-04-08 03:53:51,40.000783972,116.2672847825,127.94950024844002,,
353,39.994133986,39.995863626,116.273698843,116.274317628,2012-04-08 05:12:56,2012-04-08 05:45:13,39.994998806,116.2740082355,99.7101578118542,,
353,39.989299731,39.990627784,116.269221959,116.272424999,2012-04-08 06:19:54,2012-04-08 06:53:22,39.9899637575,116.270823479,155.13660883179352,,
353,39.976933848,39.977581323,116.305756018,116.310262462,2012-04-08 09:01:57,2012-04-08 10:37:14,39.9772575855,116.30800924,195.34022909961652,美 食 ; 中 餐 厅 美 食 ; 中 餐 厅 美 食 ; 小 吃 快 餐 店 酒 店 ; 其 他 购 物 ; 便 利 店 生 活 服 务 ; 其 他 生 活 服 务 ; 通 讯 营 业 厅 生 活 服 务 ; 房 产 中 介 机 构 丽 人 ; 美 容 丽 人 ; 美 发 教 育 培 训 ; 幼 儿 园 教 育 培 训 教 育 培 训 ; 培 训 机 构 教 育 培 训 ; 其 他 教 育 培 训 ; 其 他 教 育 培 训 ; 其 他,医 疗 ; 诊 所 医 疗 ; 其 他 医 疗 ; 其 他 医 疗 ; 其 他 医 疗 ; 药 店 生 活 服 务 ; 其 他 交 通 设 施 ; 停 车 场 交 通 设 施 ; 停 车 场 交 通 设 施 ; 路 侧 停 车 位 交 通 设 施 ; 充 电 站 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 住 宅 区 房 地 产 ; 住 宅 区 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 写 字 楼 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 生 活 服 务 ; 房 产 中 介 机 构 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 其 他 政 府 机 构 ; 公 检 法 机 构 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 其 他 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位
353,39.98464776,39.987107009,116.448631723,116.450224395,2012-04-08 10:56:31,2012-04-08 23:43:34,39.9858773845,116.449428059,152.6361438628029,购 物 ; 便 利 店 购 物 ; 超 市 生 活 服 务 ; 洗 衣 店 生 活 服 务 ; 房 产 中 介 机 构 生 活 服 务 ; 洗 衣 店 生 活 服 务 ; 其 他 丽 人 ; 美 容 丽 人 ; 美 容 丽 人 ; 美 容 丽 人 ; 美 发 丽 人 ; 美 甲 教 育 培 训 ; 幼 儿 园 教 育 培 训 ; 培 训 机 构,交 通 设 施 ; 停 车 场 房 地 产 ; 住 宅 区 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 生 活 服 务 ; 房 产 中 介 机 构 出 入 口
353,39.985346112,39.987027218,116.448235898,116.450875734,2012-04-09 12:11:48,2012-04-09 23:36:51,39.986186665000005,116.449555816,146.2251585358263,购 物 ; 便 利 店 购 物 ; 超 市 生 活 服 务 ; 洗 衣 店 生 活 服 务 ; 房 产 中 介 机 构 生 活 服 务 ; 洗 衣 店 生 活 服 务 ; 其 他 丽 人 ; 美 容 丽 人 ; 美 容 丽 人 ; 美 容 丽 人 ; 美 发 教 育 培 训 ; 幼 儿 园 教 育 培 训 ; 培 训 机 构,交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 生 活 服 务 ; 房 产 中 介 机 构 出 入 口
353,39.904569735,39.90605578,116.447535301,116.44992327,2012-04-12 00:10:46,2012-04-12 09:53:00,39.9053127575,116.4487292855,131.14359443207445,生 活 服 务 ; 公 共 厕 所 生 活 服 务 ; 其 他 教 育 培 训 ; 其 他,道 路 ; 路 口 道 路 ; 路 口
353,39.985086075,39.986912081,116.448628224,116.450892843,2012-04-12 10:30:08,2012-04-12 23:44:46,39.985999078,116.4497605335,140.0473138047793,购 物 ; 便 利 店 购 物 ; 超 市 生 活 服 务 ; 洗 衣 店 生 活 服 务 ; 房 产 中 介 机 构 生 活 服 务 ; 洗 衣 店 生 活 服 务 ; 其 他 丽 人 ; 美 容 丽 人 ; 美 容 丽 人 ; 美 容 丽 人 ; 美 发 教 育 培 训 ; 幼 儿 园 教 育 培 训 ; 培 训 机 构,交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 生 活 服 务 ; 房 产 中 介 机 构 出 入 口
353,39.985637253,39.986795714,116.448730244,116.449779414,2012-04-13 14:29:45,2012-04-14 02:25:54,39.9862164835,116.449254829,78.39547439482706,购 物 ; 便 利 店 购 物 ; 超 市 生 活 服 务 ; 洗 衣 店 生 活 服 务 ; 房 产 中 介 机 构 生 活 服 务 ; 洗 衣 店 生 活 服 务 ; 其 他 丽 人 ; 美 容 丽 人 ; 美 容 丽 人 ; 美 容 丽 人 ; 美 发 教 育 培 训 ; 幼 儿 园 教 育 培 训 ; 培 训 机 构,交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 生 活 服 务 ; 房 产 中 介 机 构
353,39.948893626,39.952015225,116.470407431,116.471883575,2012-05-01 06:36:18,2012-05-01 08:27:42,39.9504544255,116.471145503,184.6052271293792,美 食 ; 中 餐 厅 美 食 ; 中 餐 厅 美 食 ; 中 餐 厅 美 食 ; 中 餐 厅 美 食 酒 店 ; 星 级 酒 店 酒 店 ; 星 级 酒 店 购 物 ; 商 铺 购 物 ; 商 铺 生 活 服 务 ; 公 共 厕 所 生 活 服 务 ; 公 共 厕 所 生 活 服 务 ; 其 他 生 活 服 务 ; 其 他 运 动 健 身 ; 体 育 场 馆 教 育 培 训 ; 培 训 机 构 教 育 培 训,医 疗 ; 诊 所 交 通 设 施 ; 停 车 场 交 通 设 施 ; 路 侧 停 车 位 交 通 设 施 ; 路 侧 停 车 位 交 通 设 施 ; 路 侧 停 车 位 交 通 设 施 ; 路 侧 停 车 位 交 通 设 施 ; 路 侧 停 车 位 交 通 设 施 ; 路 侧 停 车 位 交 通 设 施 ; 路 侧 停 车 位 交 通 设 施 ; 其 他 交 通 设 施 ; 路 侧 停 车 位 交 通 设 施 ; 公 交 车 站 交 通 设 施 ; 路 侧 停 车 位 交 通 设 施 ; 路 侧 停 车 位 交 通 设 施 ; 路 侧 停 车 位 交 通 设 施 ; 路 侧 停 车 位 金 融 ; a t m 金 融 ; 银 行 金 融 ; 银 行 房 地 产 ; 宿 舍 房 地 产 ; 写 字 楼 房 地 产 ; 写 字 楼 房 地 产 ; 写 字 楼 房 地 产 ; 写 字 楼 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 写 字 楼 房 地 产 ; 写 字 楼 房 地 产 ; 住 宅 区 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 出 入 口 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 社 会 团 体 政 府 机 构 ; 行 政 单 位 政 府 机 构 ; 行 政 单 位
353,39.907596737,39.909625871,116.362620657,116.36535677,2012-05-01 09:06:13,2012-05-01 11:42:09,39.908611304,116.3639887135,162.3063113770279,购 物 ; 商 铺 购 物 ; 商 铺 购 物 ; 商 铺 购 物 ; 商 铺 购 物 ; 商 铺 购 物 ; 商 铺 生 活 服 务 ; 图 文 快 印 店 生 活 服 务 ; 邮 局 生 活 服 务 ; 公 共 厕 所 生 活 服 务 ; 图 文 快 印 店 生 活 服 务 ; 彩 票 销 售 点 生 活 服 务 ; 彩 票 销 售 点 医 疗 ; 诊 所 旅 游 景 点 ; 其 他 教 育 培 训 ; 其 他 教 育 培 训 ; 培 训 机 构 教 育 培 训 ; 其 他 教 育 培 训 ; 其 他 教 育 培 训 ; 图 书 馆 教 育 培 训 ; 科 研 机 构,医 疗 ; 诊 所 医 疗 ; 诊 所 交 通 设 施 ; 公 交 车 站 道 路 ; 路 口 交 通 设 施 ; 其 他 交 通 设 施 ; 停 车 场 交 通 设 施 ; 其 他 交 通 设 施 ; 公 交 车 站 交 通 设 施 ; 停 车 场 交 通 设 施 ; 公 交 车 站 交 通 设 施 ; 停 车 场 未 知 金 融 ; a t m 金 融 ; 银 行 教 育 培 训 ; 其 他 房 地 产 ; 内 部 楼 栋 房 地 产 ; 写 字 楼 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 写 字 楼 房 地 产 ; 宿 舍 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 公 司 企 业 ; 公 司 出 入 口 ; 门 出 入 口 ; 门
353,39.984082905,39.986704148,116.448683444,116.451397593,2012-05-01 12:05:12,2012-05-02 09:59:31,39.985393526500005,116.4500405185,186.02963791092589,购 物 ; 便 利 店 购 物 ; 超 市 生 活 服 务 ; 洗 衣 店 生 活 服 务 ; 房 产 中 介 机 构 生 活 服 务 ; 洗 衣 店 生 活 服 务 ; 其 他 丽 人 ; 美 容 丽 人 ; 美 容 丽 人 ; 美 容 丽 人 ; 美 发 教 育 培 训 ; 幼 儿 园 教 育 培 训 ; 培 训 机 构,交 通 设 施 ; 路 侧 停 车 位 交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 生 活 服 务 ; 房 产 中 介 机 构 公 司 企 业 ; 公 司 出 入 口
353,39.96831146,39.969536392,116.427616484,116.429863059,2012-05-19 10:28:22,2012-05-19 11:42:33,39.968923926,116.4287397715,117.47985155040055,美 食 ; 中 餐 厅 生 活 服 务 ; 其 他,汽 车 服 务 ; 汽 车 销 售 交 通 设 施 ; 停 车 场 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 政 府 机 构 ; 行 政 单 位
353,39.923042687,39.925085577,116.304324265,116.306746541,2012-05-23 00:48:43,2012-05-23 02:43:21,39.924064132,116.305535403,153.5161887676157,美 食 ; 茶 座 美 食 ; 茶 座 购 物 ; 商 铺 生 活 服 务 ; 其 他 生 活 服 务 ; 其 他,交 通 设 施 ; 路 侧 停 车 位 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 公 司 企 业 ; 公 司
353,39.931841563,39.933223261,116.456776519,116.459041056,2012-05-23 03:55:25,2012-05-23 06:40:18,39.932532412,116.4579087875,123.37611892483962,美 食 ; 酒 吧 美 食 ; 小 吃 快 餐 店 美 食 ; 中 餐 厅 美 食 购 物 ; 商 铺 购 物 ; 商 铺 购 物 ; 商 铺 购 物 休 闲 娱 乐 ; 洗 浴 按 摩,医 疗 ; 其 他 医 疗 ; 急 救 中 心 医 疗 ; 急 救 中 心 交 通 设 施 ; 公 交 车 站 房 地 产 ; 宿 舍 出 入 口 ; 门 交 通 设 施 ; 路 侧 停 车 位 房 地 产 ; 写 字 楼 房 地 产 ; 内 部 楼 栋 房 地 产 ; 住 宅 区 房 地 产 ; 写 字 楼 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋 房 地 产 ; 内 部 楼 栋
