user,lat_min,lat_max,lng_min,lng_max,arr_t,lea_t,lat,lng,radius,poi3
353,39.971678,39.974045,116.441307,116.443968,2010-05-17 16:10:24,2010-05-18 04:40:02,39.97286149999999,116.4426375,173.70400161570245,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 , 出 入 口 ; 门"
353,39.983705,39.986971,116.448745,116.45081,2010-05-18 04:45:58,2010-05-18 15:51:35,39.985338,116.4497775,201.7680643716354,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.97166,39.97385,116.441283,116.443652,2010-05-18 16:06:12,2010-05-19 03:29:01,39.972755,116.4424675,158.15650359000304,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口"
353,39.985016,39.987239,116.448217,116.450567,2010-05-19 03:39:28,2010-05-19 15:47:59,39.9861275,116.449392,159.05011830959566,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.984533,39.987188,116.448733,116.45074,2010-05-20 04:57:47,2010-05-20 15:50:53,39.9858605,116.4497365,170.583963016021,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,40.044804,40.046793,116.42628,116.42748,2010-05-20 23:29:13,2010-05-21 01:23:48,40.0457985,116.42688,121.80844096022304,", 出 入 口 ; 停 车 场 出 入 口"
353,39.987944,39.989048,116.467583,116.469938,2010-05-21 03:11:38,2010-05-21 04:50:04,39.988496,116.4687605,117.605290978213,
353,39.995814,39.997454,116.51384,116.51561,2010-05-23 00:43:00,2010-05-23 03:43:48,39.996634,116.514725,118.31000452815816,
353,39.984051,39.986999,116.448744,116.451658,2010-05-23 04:04:35,2010-05-23 15:48:41,39.985525,116.450201,205.60478364313656,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.983945,39.985817,116.449988,116.451189,2010-05-24 01:43:14,2010-05-24 15:56:11,39.984881,116.4505885,115.97393757845234,", 出 入 口 ; 门"
353,39.9715,39.972989,116.441351,116.442911,2010-05-25 16:00:14,2010-05-26 02:27:15,39.9722445,116.442131,106.16644803536208,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.98438,39.987411,116.448235,116.450814,2010-05-26 02:37:57,2010-05-26 15:52:41,39.9858955,116.4495245,201.16607140371275,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.971541,39.973483,116.441262,116.443433,2010-05-27 16:06:19,2010-05-28 04:30:09,39.972512,116.4423475,142.1762200787188,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 , 出 入 口 ; 门"
353,39.985389,39.9874,116.448573,116.450947,2010-05-28 22:22:02,2010-05-30 18:25:23,39.9863945,116.44976,150.75809343886525,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,40.011354,40.011481,116.386092,116.386381,2010-05-31 00:58:16,2010-05-31 01:53:01,40.0114175,116.3862365,14.188247047212895,
353,39.984568,39.986806,116.448465,116.450592,2010-05-31 04:48:10,2010-06-01 15:46:34,39.985687,116.4495285,153.92255374486902,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.985556,39.987246,116.448362,116.450208,2010-06-02 08:33:39,2010-06-02 17:14:44,39.986401,116.449285,122.52480730591272,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.971596,39.973741,116.441279,116.443597,2010-06-02 17:27:07,2010-06-03 05:10:14,39.9726685,116.442438,154.84366156444224,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口"
353,39.985158,39.987038,116.447738,116.450663,2010-06-03 05:14:53,2010-06-03 15:54:09,39.986098,116.4492005,162.6373947807918,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.924785,39.926418,116.411097,116.412214,2010-06-04 03:19:24,2010-06-04 05:52:21,39.9256015,116.4116555,102.52383661118856,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 门 址 ; 门 址 点"
353,39.985554,39.987161,116.448711,116.450022,2010-06-05 00:03:41,2010-06-08 15:51:54,39.9863575,116.4493665,105.3635839876186,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.985867,39.988127,116.447713,116.450211,2010-06-12 04:15:57,2010-06-12 15:53:45,39.986997,116.448962,164.6554714622456,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,40.287415,40.289099,116.207767,116.210792,2010-06-14 20:28:47,2010-06-14 22:05:30,40.288257,116.2092795,158.8217703508091,
353,40.251636,40.254859,116.26786,116.26974,2010-06-14 22:41:58,2010-06-15 00:12:46,40.2532475,116.2688,196.1455100165087,
353,39.986273,39.988885,116.448363,116.449506,2010-06-15 02:31:00,2010-06-16 15:44:46,39.987579,116.4489345,153.16585806120037,", 出 入 口 ; 停 车 场 出 入 口"
353,39.971713,39.973361,116.441185,116.443443,2010-06-16 16:00:23,2010-06-17 01:45:03,39.972537,116.442314,132.85726183715332,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 , 出 入 口 ; 门"
353,39.987083,39.988964,116.448011,116.449569,2010-06-17 02:06:39,2010-06-17 02:48:19,39.9880235,116.44879,123.86048823111062,
353,39.985437,39.987036,116.448876,116.450465,2010-06-17 02:48:24,2010-06-17 15:53:38,39.9862365,116.4496705,111.7372259944033,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.985204,39.987442,116.447995,116.451239,2010-06-22 02:31:55,2010-06-22 15:49:41,39.986323,116.449617,185.95431077307484,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.985717,39.987175,116.448051,116.450023,2010-06-24 03:25:01,2010-06-24 15:55:45,39.986446,116.449037,116.7379739116464,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.987491,39.989135,116.475701,116.477136,2010-06-25 19:17:02,2010-06-25 23:00:16,39.988313,116.4764185,109.95904634810078,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址"
353,39.985102,39.987323,116.448629,116.450582,2010-06-25 23:12:00,2010-06-27 15:58:04,39.9862125,116.4496055,148.89402176899875,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.984498,39.987011,116.448279,116.45088,2010-06-28 05:25:55,2010-06-28 15:57:20,39.9857545,116.4495795,178.31892718471585,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.971188,39.972957,116.4413,116.442991,2010-06-28 16:11:55,2010-06-29 04:31:14,39.9720725,116.4421455,121.9193025172438,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 房 地 产 ; 内 部 楼 栋"
353,39.984459,39.986915,116.448677,116.450666,2010-06-29 04:35:43,2010-06-29 16:01:53,39.985687,116.4496715,160.69995615826764,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.970902,39.973989,116.441381,116.443653,2010-06-30 16:26:56,2010-07-01 01:45:03,39.972445500000006,116.442517,197.04805608727804,", 文 化 传 媒 ; 文 化 宫 , 文 化 传 媒 ; 新 闻 出 版 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 , 出 入 口 ; 门 , 房 地 产 ; 内 部 楼 栋"
353,39.985445,39.987242,116.448377,116.450414,2010-07-01 01:56:24,2010-07-01 15:48:19,39.9863435,116.4493955,132.3310765214187,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.935707,39.936905,116.333678,116.337459,2010-07-02 21:07:27,2010-07-03 00:02:12,39.936306,116.3355685,174.40390684973966,", 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.971644,39.9741,116.441293,116.443311,2010-07-04 16:11:09,2010-07-05 02:21:13,39.972872,116.442302,161.36332853377252,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 , 出 入 口 ; 门"
353,39.985401,39.98746,116.448198,116.450429,2010-07-05 02:37:49,2010-07-05 15:51:54,39.9864305,116.4493135,148.78468099099948,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.971745,39.973624,116.4414,116.443524,2010-07-05 16:15:49,2010-07-06 01:47:25,39.9726845,116.442462,138.21529970945346,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口"
353,39.984682,39.986742,116.448731,116.450755,2010-07-09 06:31:46,2010-07-09 19:53:00,39.985712,116.449743,143.3577127200892,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.935342,39.936285,116.333771,116.335508,2010-07-09 20:29:42,2010-07-09 21:54:47,39.9358135,116.3346395,90.73029144081794,", 出 入 口 ; 门"
353,39.984322,39.987608,116.448307,116.450546,2010-07-10 03:43:10,2010-07-10 19:44:32,39.985965,116.4494265,206.0929362884399,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.877214,39.878964,116.454421,116.455338,2010-07-10 20:03:29,2010-07-10 21:38:21,39.878089,116.4548795,104.86765499913824,", 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.984764,39.987162,116.448394,116.450625,2010-07-10 22:08:30,2010-07-11 15:52:22,39.985963,116.4495095,163.7297192445445,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.986637,39.988027,116.448676,116.45005,2010-07-12 02:35:49,2010-07-12 03:42:02,39.987332,116.449363,96.9435773385825,
353,39.971167,39.973922,116.440768,116.443756,2010-07-13 16:04:43,2010-07-14 04:26:07,39.9725445,116.442262,199.1726571780867,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 房 地 产 ; 内 部 楼 栋"
353,39.986339,39.986816,116.448425,116.450373,2010-07-14 04:32:10,2010-07-14 15:53:04,39.9865775,116.449399,87.1168556825936,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 门"
353,39.986355,39.987843,116.448328,116.450271,2010-07-15 03:35:25,2010-07-15 04:13:17,39.987099,116.4492995,117.0247302756237,", 文 化 传 媒 ; 文 化 宫"
353,39.985968,39.987715,116.448495,116.450528,2010-07-15 11:55:04,2010-07-15 12:58:35,39.9868415,116.4495115,130.13115813278,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.985657,39.988635,116.448504,116.450758,2010-07-15 15:16:22,2010-07-15 15:49:32,39.987146,116.449631,191.39642430663056,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.913758,39.91541,116.45369,116.455507,2010-07-16 17:18:51,2010-07-16 18:13:50,39.914584000000005,116.4545985,120.1648770730786,", 出 入 口 ; 停 车 场 出 入 口"
353,39.858363,39.860003,116.459113,116.46134,2010-07-16 18:37:45,2010-07-16 22:05:09,39.859183,116.4602265,131.7087385593812,", 出 入 口 ; 其 他 , 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.859123,39.860297,116.458818,116.46174,2010-07-17 00:04:26,2010-07-17 00:57:12,39.85971,116.460279,140.75351013097983,", 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.985898,39.987521,116.44824,116.449462,2010-07-17 02:11:04,2010-07-18 15:50:28,39.9867095,116.448851,104.1734648556044,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 门"
353,39.971668,39.972998,116.441264,116.442868,2010-07-18 16:06:00,2010-07-19 04:21:26,39.972333,116.442066,100.69033005714849,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口"
353,39.984219,39.986815,116.448697,116.450746,2010-07-19 04:28:47,2010-07-19 16:01:46,39.985517,116.4497215,168.67262644536544,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.984727,39.987428,116.448181,116.450723,2010-07-20 03:34:15,2010-07-20 15:54:43,39.9860775,116.449452,185.14015091496205,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.985462,39.987725,116.448216,116.450452,2010-07-21 02:00:31,2010-07-21 15:54:55,39.9865935,116.449334,157.80607117269994,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.971652,39.974093,116.441264,116.443821,2010-07-21 16:04:54,2010-07-22 02:18:58,39.9728725,116.4425425,174.03362145997136,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 , 出 入 口 ; 门"
353,39.985593,39.987584,116.448231,116.450067,2010-07-22 02:34:24,2010-07-22 15:50:58,39.9865885,116.449149,135.53729106075792,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.971578,39.973926,116.441309,116.443831,2010-07-22 16:11:18,2010-07-23 04:51:35,39.972752,116.44257,169.08081289223105,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口"
353,39.98578,39.987225,116.448914,116.450282,2010-07-23 04:57:34,2010-07-23 18:55:14,39.9865025,116.449598,99.24849936839009,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 门"
353,39.987378,39.988516,116.473791,116.476261,2010-07-23 19:03:57,2010-07-24 00:00:01,39.987947,116.475026,122.77483800707208,", 出 入 口 ; 门 , 出 入 口 ; 门 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址"
353,39.962529,39.964808,116.294723,116.29709,2010-07-25 01:15:27,2010-07-25 01:45:58,39.9636685,116.2959065,161.95198932148867,", 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址 , 门 址"
353,39.985051,39.987395,116.44825,116.450742,2010-07-25 05:11:05,2010-07-25 15:53:19,39.986223,116.449496,168.0856642073966,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.985316,39.987933,116.44839,116.450695,2010-07-26 02:49:38,2010-07-26 15:53:27,39.9866245,116.4495425,175.53140346888176,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.984806,39.987076,116.448736,116.45072,2010-07-27 04:32:42,2010-07-27 15:57:07,39.985941,116.449728,151.89202557441246,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
353,39.985419,39.98687,116.448674,116.450256,2010-07-28 04:18:25,2010-07-28 15:56:42,39.9861445,116.449465,105.11716406487058,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
