user,lat_min,lat_max,lng_min,lng_max,arr_t,lea_t,lat,lng,radius,poi3
68,39.968672,39.969701,116.419164,116.421951,2008-12-03 19:30:32,2008-12-03 20:12:30,39.9691865,116.4205575,131.81504918366582,", 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.967767,39.970454,116.418319,116.421223,2008-12-04 16:22:45,2008-12-04 22:06:03,39.9691105,116.419771,193.98170331699797,", 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.9499,39.953039,116.418756,116.419422,2008-12-04 22:14:55,2008-12-05 00:05:09,39.9514695,116.419089,176.81404374381108,", 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点"
68,39.995766,39.997593,116.415728,116.418951,2008-12-05 06:08:54,2008-12-05 09:43:22,39.9966795,116.4173395,170.77020446343806,", 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.995762,39.996847,116.416397,116.418086,2008-12-05 11:56:28,2008-12-05 12:43:02,39.9963045,116.4172415,93.88356919818932,", 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.995967,39.997841,116.416212,116.417393,2008-12-05 19:25:31,2008-12-05 20:34:53,39.996904,116.4168025,115.69687536234912,", 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.96802,39.970436,116.419054,116.420544,2008-12-06 00:47:53,2008-12-06 17:44:55,39.969228,116.419799,148.5719961667559,", 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.968143,39.97001,116.418453,116.419677,2008-12-06 20:45:00,2008-12-07 01:20:36,39.9690765,116.419065,116.16644033890732,", 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.968764,39.970697,116.419452,116.42164,2008-12-07 16:01:01,2008-12-07 16:49:27,39.9697305,116.420546,142.27266086234545,", 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.968322,39.970597,116.418322,116.420389,2008-12-07 16:49:55,2008-12-08 16:37:09,39.9694595,116.4193555,154.1276606315879,", 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.96906,39.971106,116.419714,116.42024,2008-12-09 16:11:32,2008-12-11 00:39:21,39.970083,116.419977,115.93947992189352,", 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.949863,39.953119,116.418838,116.419957,2008-12-11 00:51:09,2008-12-11 02:20:55,39.951491,116.4193975,187.20275151931813,", 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点"
68,39.968953,39.970181,116.418475,116.420897,2008-12-11 02:31:51,2008-12-11 05:45:56,39.969567,116.419686,123.73972346710366,", 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.995729,39.998309,116.414632,116.418141,2008-12-11 06:17:58,2008-12-11 07:02:06,39.997019,116.4163865,207.1542255697444,", 文 化 传 媒 ; 文 化 宫 , 文 化 传 媒 ; 文 化 宫 , 公 司 企 业 ; 公 司 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.968823,39.969667,116.418761,116.422007,2008-12-11 17:27:01,2008-12-11 18:15:47,39.969245,116.420384,146.0536363409568,", 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.967003,39.970421,116.418395,116.420024,2008-12-13 00:08:01,2008-12-13 01:06:12,39.968712,116.4192095,202.31249196918372,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.949693,39.952191,116.419041,116.42001,2008-12-13 01:17:18,2008-12-13 02:41:09,39.950942,116.4195255,144.89331917759634,", 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点"
68,39.968681,39.970272,116.418562,116.42008,2008-12-13 02:49:55,2008-12-13 04:56:51,39.9694765,116.419321,109.58130469840192,", 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.949999,39.951749,116.418762,116.419207,2008-12-15 00:32:09,2008-12-15 02:01:50,39.950874,116.4189845,99.1270698983666,", 出 入 口 ; 门 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点"
68,39.969013,39.970313,116.418622,116.420675,2008-12-15 02:11:58,2008-12-15 06:17:46,39.969663,116.4196485,113.47310213625865,", 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.996278,39.997971,116.415053,116.417376,2008-12-15 06:46:04,2008-12-15 07:18:48,39.9971245,116.4162145,136.5624397195117,", 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.9061,39.906293,116.369794,116.372111,2009-01-01 19:13:58,2009-01-01 21:15:32,39.9061965,116.3709525,99.39784845984228,", 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 医 疗 ; 其 他"
68,39.994777,39.996845,116.416304,116.417544,2009-01-01 22:52:24,2009-01-01 23:30:34,39.995811,116.416924,126.52623661815574,", 文 化 传 媒 ; 新 闻 出 版 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.968528,39.969588,116.418655,116.422035,2009-01-07 16:16:19,2009-01-07 17:24:23,39.969058,116.420345,155.61194765012024,", 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.968833,39.971497,116.418391,116.42067,2009-01-07 17:46:33,2009-01-07 19:02:17,39.970165,116.4195305,177.1066569804632,", 文 化 传 媒 ; 展 览 馆 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 房 地 产"
68,39.968824,39.970233,116.419526,116.421438,2009-01-07 19:24:43,2009-01-08 01:05:32,39.9695285,116.420482,113.02169406730955,", 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.96749,39.97038,116.417463,116.420194,2009-01-08 16:22:17,2009-01-08 22:00:51,39.968935,116.4188285,198.3899147257641,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.935126,39.93672,116.419401,116.420814,2009-01-08 22:19:25,2009-01-08 23:02:09,39.935923,116.4201075,107.15599028146542,", 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.934859,39.937341,116.419498,116.420798,2009-01-08 23:10:57,2009-01-09 00:59:12,39.9361,116.420148,148.705809674545,", 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.968581,39.970301,116.418615,116.420009,2009-01-09 02:36:06,2009-01-09 06:04:34,39.969441,116.419312,112.57331721556342,", 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.993584,39.996637,116.41644,116.418161,2009-01-09 06:20:52,2009-01-10 21:54:03,39.9951105,116.4173005,184.8915102161356,", 文 化 传 媒 ; 新 闻 出 版 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 高 速 公 路 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.968975,39.970166,116.419678,116.42171,2009-01-10 22:15:19,2009-01-12 00:48:58,39.9695705,116.420694,109.00056562432566,", 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.994109,39.9964,116.417031,116.418181,2009-01-12 01:25:12,2009-01-12 15:45:44,39.9952545,116.417606,136.4676334369485,", 文 化 传 媒 ; 新 闻 出 版 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.967948,39.971151,116.418273,116.420222,2009-01-13 03:51:07,2009-01-14 00:51:23,39.9695495,116.4192475,196.49117570791907,", 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.949971,39.951234,116.418865,116.420769,2009-01-14 01:19:06,2009-01-14 02:31:27,39.9506025,116.419817,107.3137703381504,", 出 入 口 ; 门 , 出 入 口 ; 门 , 门 址 ; 门 址 点"
68,39.968483,39.97127,116.418346,116.42008,2009-01-14 02:52:03,2009-01-14 18:13:32,39.9698765,116.419213,171.66408798792096,", 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,40.415545,40.417474,116.972559,116.974849,2009-01-14 19:18:04,2009-01-15 17:35:59,40.4165095,116.973704,144.56279203107883,", 出 入 口 ; 门"
68,39.968005,39.969448,116.418751,116.420572,2009-01-15 18:45:25,2009-01-15 23:36:24,39.9687265,116.4196615,111.61106969433096,", 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.950006,39.953082,116.418789,116.419325,2009-01-18 00:00:45,2009-01-18 01:28:16,39.951544,116.419057,172.53710359004597,未 知 未 知 未 知 未 知 未 知 未 知 未 知 未 知 未 知 未 知 未 知
68,39.993124,39.996196,116.417371,116.418207,2009-01-18 06:27:49,2009-01-18 21:12:19,39.99466,116.417789,174.46811392564751,", 文 化 传 媒 ; 新 闻 出 版 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.96792,39.970417,116.418664,116.41999,2009-02-15 19:39:04,2009-02-16 00:34:41,39.9691685,116.419327,149.8841859555829,", 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.950032,39.953127,116.418845,116.419309,2009-02-16 00:44:55,2009-02-16 02:28:17,39.9515795,116.419077,173.20706613201148,", 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点"
68,39.993486,39.996134,116.417276,116.418183,2009-02-16 19:37:32,2009-02-16 23:35:16,39.99481,116.4177295,152.20670188092487,", 文 化 传 媒 ; 新 闻 出 版 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.957753,39.960736,116.411484,116.412339,2009-02-17 01:05:04,2009-02-17 01:44:58,39.9592445,116.4119115,169.80287446122372,", 文 化 传 媒 ; 文 化 宫 , 出 入 口 , 出 入 口 , 出 入 口 , 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 , 出 入 口 , 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点"
68,39.993275,39.996586,116.417144,116.418234,2009-02-17 02:37:04,2009-02-17 15:46:54,39.9949305,116.417689,189.84787035595485,", 文 化 传 媒 ; 新 闻 出 版 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 高 速 公 路 入 口 , 出 入 口 ; 高 速 公 路 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 门 址 ; 门 址 点"
68,39.926734,39.927706,116.304262,116.306519,2009-02-17 16:50:51,2009-02-17 22:46:24,39.927220000000005,116.3053905,110.3647849626654,", 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.968909,39.969636,116.419362,116.421528,2009-02-17 23:08:12,2009-02-17 23:55:03,39.9692725,116.420445,100.75494352283168,", 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
68,39.949673,39.952723,116.418881,116.420093,2009-02-18 00:16:04,2009-02-18 01:36:06,39.951198,116.419487,177.26604949991994,", 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 ; 停 车 场 出 入 口 , 出 入 口 ; 其 他 , 出 入 口 ; 其 他 , 出 入 口 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点 , 门 址 ; 门 址 点"
68,39.968959,39.971455,116.418571,116.419869,2009-02-18 01:43:24,2009-02-19 00:42:23,39.970207,116.41922,149.38656913779337,", 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门 , 出 入 口 ; 门"
